,date,open,high,low,close,volume,average,barCount,bb_bbm,bb_bbh,bb_bbl,VWAP,RSI,STsupp,STres,LTsupp,LTres,GLD,UVXY,SQQQ
36,2021-10-14 07:06:00,440.55,440.58,440.51,440.53,1424,440.54,869,439.8225,440.6862,438.9588,439.4132,74.444,440.41,440.56,436.12,443.22,168.16,18.8,8.06
37,2021-10-14 07:07:00,440.53,440.55,440.41,440.42,2868,440.494,1151,439.8555,440.7567,438.9543,439.4428,69.4608,440.41,440.56,436.12,443.22,168.18,18.8,8.07
38,2021-10-14 07:08:00,440.41,440.48,440.27,440.29,3451,440.368,1692,439.8955,440.7993,438.9917,439.4718,64.0078,440.26,440.41,436.12,443.22,168.21,18.8,8.08
39,2021-10-14 07:09:00,440.29,440.36,440.26,440.32,1241,440.311,624,439.9345,440.8409,439.0281,439.4821,64.6966,440.26,440.41,436.12,443.22,168.19,18.79,8.08
40,2021-10-14 07:10:00,440.33,440.47,440.29,440.43,1729,440.371,829,439.9825,440.8871,439.0779,439.4979,67.1769,440.41,440.56,436.12,443.22,168.17,18.77,8.08
41,2021-10-14 07:11:00,440.42,440.55,440.36,440.53,909,440.459,528,440.0305,440.9442,439.1168,439.5068,69.2893,440.41,440.56,436.12,443.22,168.19,18.77,8.06
42,2021-10-14 07:12:00,440.53,440.63,440.45,440.63,1871,440.521,894,440.0855,441.0045,439.1665,439.5265,71.2798,440.62,440.65,436.12,443.22,168.16,18.76,8.06
43,2021-10-14 07:13:00,440.63,440.78,440.61,440.7,1456,440.684,973,440.137,441.0724,439.2016,439.5423,72.6177,440.65,440.73,436.12,443.22,168.16,18.77,8.06
44,2021-10-14 07:14:00,440.71,440.73,440.57,440.71,1409,440.638,813,440.198,441.1156,439.2804,439.5574,72.8125,440.65,440.73,436.12,443.22,168.1,18.78,8.06
45,2021-10-14 07:15:00,440.72,440.83,440.7,440.76,1977,440.768,1032,440.259,441.1555,439.3625,439.5787,73.8158,440.73,440.79,436.12,443.22,168.05,18.78,8.05
46,2021-10-14 07:16:00,440.76,440.8,440.69,440.75,1175,440.747,824,440.323,441.1663,439.4797,439.5909,73.2337,440.73,440.79,436.12,443.22,168.13,18.78,8.06
47,2021-10-14 07:17:00,440.76,440.88,440.72,440.87,1532,440.815,867,440.4,441.1416,439.6584,439.6081,75.7091,440.84,441.02,436.12,443.22,168.07,18.78,8.05
48,2021-10-14 07:18:00,440.88,440.96,440.85,440.9,1826,440.911,984,440.475,441.0894,439.8606,439.6284,76.2992,440.84,441.02,436.12,443.22,168.06,18.78,8.05
49,2021-10-14 07:19:00,440.9,440.94,440.79,440.8,1102,440.869,714,440.5365,441.0052,440.0678,439.6394,70.179,440.79,440.83,436.12,443.22,168.1,18.8,8.06
50,2021-10-14 07:20:00,440.8,440.97,440.62,440.69,3130,440.773,1749,440.5745,440.9554,440.1936,439.6668,64.0892,440.65,440.73,436.12,443.22,168.15,18.8,8.07
51,2021-10-14 07:21:00,440.7,440.75,440.64,440.71,997,440.697,665,440.5995,440.9454,440.2536,439.6753,64.6892,440.65,440.73,436.12,443.22,168.17,18.8,8.07
52,2021-10-14 07:22:00,440.71,440.9,440.71,440.83,1996,440.823,1276,440.6195,440.9701,440.2689,439.694,68.1297,440.83,440.84,436.12,443.22,168.16,18.8,8.07
53,2021-10-14 07:23:00,440.83,440.92,440.79,440.81,1047,440.862,675,440.637,440.989,440.285,439.7034,66.9587,440.79,440.83,436.12,443.22,168.17,18.78,8.07
54,2021-10-14 07:24:00,440.82,440.92,440.82,440.87,991,440.868,566,440.6545,441.0161,440.2929,439.7127,68.6969,440.84,441.02,436.12,443.22,168.22,18.77,8.08
55,2021-10-14 07:25:00,440.87,440.9,440.67,440.69,1222,440.776,719,440.662,441.02,440.304,439.7221,58.717,440.65,440.73,436.12,443.22,168.13,18.8,8.08
56,2021-10-14 07:26:00,440.69,440.78,440.69,440.76,904,440.736,544,440.6735,441.0286,440.3184,439.7295,61.0847,440.73,440.79,436.12,443.22,168.07,18.81,8.08
57,2021-10-14 07:27:00,440.77,440.77,440.66,440.68,1243,440.701,782,440.6865,441.022,440.351,439.7386,57.0572,440.65,440.73,436.12,443.22,168.06,18.84,8.08
58,2021-10-14 07:28:00,440.7,440.71,440.57,440.59,1039,440.64,616,440.7015,440.988,440.415,439.7455,52.8366,440.56,440.62,436.12,443.22,167.96,18.82,8.08
59,2021-10-14 07:29:00,440.59,440.66,440.56,440.59,1433,440.6,871,440.715,440.949,440.481,439.7547,52.8366,440.56,440.62,436.12,443.22,168.0,18.82,8.09
60,2021-10-14 07:30:00,440.6,440.78,440.57,440.67,1597,440.647,992,440.727,440.9228,440.5312,439.7657,56.1783,440.65,440.73,436.12,443.22,167.91,18.82,8.09
61,2021-10-14 07:31:00,440.66,440.69,440.6,440.68,1426,440.637,945,440.7345,440.9099,440.5591,439.7754,56.5923,440.65,440.73,436.12,443.22,167.93,18.82,8.08
62,2021-10-14 07:32:00,440.68,440.8,440.57,440.8,1668,440.679,1210,440.743,440.9138,440.5722,439.788,61.3156,440.79,440.83,436.12,443.22,167.97,18.81,8.07
63,2021-10-14 07:33:00,440.8,440.83,440.71,440.71,1483,440.778,975,440.7435,440.9138,440.5732,439.798,56.3621,440.65,440.73,436.12,443.22,168.01,18.81,8.08
64,2021-10-14 07:34:00,440.71,440.73,440.46,440.47,1603,440.555,944,440.7315,440.9393,440.5237,439.8057,45.7484,440.41,440.56,436.12,443.22,168.04,18.83,8.09
65,2021-10-14 07:35:00,440.48,440.52,440.33,440.39,1631,440.417,999,440.713,440.9679,440.4581,439.8125,42.8517,440.26,440.41,436.12,443.22,168.08,18.82,8.08
66,2021-10-14 07:36:00,440.41,440.42,440.33,440.37,909,440.372,577,440.694,440.9886,440.3994,439.8161,42.1334,440.26,440.41,436.12,443.22,168.08,18.83,8.09
67,2021-10-14 07:37:00,440.37,440.49,440.35,440.47,890,440.417,599,440.674,440.9724,440.3756,439.8202,46.9238,440.41,440.56,436.12,443.22,168.06,18.82,8.09
68,2021-10-14 07:38:00,440.48,440.68,440.44,440.67,834,440.568,555,440.6625,440.9423,440.3827,439.8251,54.9554,440.65,440.73,436.12,443.22,168.04,18.83,8.07
69,2021-10-14 07:39:00,440.67,440.71,440.59,440.63,879,440.649,504,440.654,440.9268,440.3812,439.83,53.2208,440.62,440.65,436.12,443.22,167.97,18.84,8.07
70,2021-10-14 07:40:00,440.63,440.7,440.62,440.64,1138,440.652,533,440.6515,440.9238,440.3792,439.8364,53.615,440.62,440.65,436.12,443.22,167.97,18.84,8.08
71,2021-10-14 07:41:00,440.64,440.72,440.58,440.7,748,440.644,436,440.651,440.9229,440.3791,439.8408,56.0101,440.65,440.73,436.12,443.22,167.93,18.8,8.08
72,2021-10-14 07:42:00,440.71,440.73,440.54,440.57,1006,440.594,644,440.638,440.8991,440.3769,439.8458,49.9875,440.56,440.62,436.12,443.22,167.9,18.81,8.09
73,2021-10-14 07:43:00,440.58,440.62,440.41,440.46,910,440.516,702,440.6205,440.8801,440.3609,439.8496,45.5266,440.41,440.56,436.12,443.22,167.95,18.84,8.08
74,2021-10-14 07:44:00,440.47,440.54,440.45,440.54,596,440.498,381,440.604,440.8388,440.3692,439.8524,49.0852,440.41,440.56,436.12,443.22,167.89,18.84,8.08
75,2021-10-14 07:45:00,440.54,440.65,440.51,440.65,621,440.577,388,440.602,440.8345,440.3695,439.8557,53.5761,440.65,440.73,436.12,443.22,167.85,18.81,8.07
76,2021-10-14 07:46:00,440.65,440.72,440.63,440.7,767,440.673,461,440.599,440.8247,440.3733,439.86,55.4976,440.65,440.73,436.12,443.22,167.8,18.79,8.06
77,2021-10-14 07:47:00,440.71,440.8,440.69,440.77,778,440.747,556,440.6035,440.8389,440.3681,439.8647,58.1115,440.73,440.79,436.12,443.22,167.84,18.78,8.06
78,2021-10-14 07:48:00,440.77,440.95,440.76,440.94,989,440.823,610,440.621,440.8981,440.3439,439.8717,63.6895,440.84,441.02,436.12,443.22,167.88,18.77,8.05
79,2021-10-14 07:49:00,440.94,441.03,440.9,440.99,1654,440.978,988,440.641,440.9607,440.3213,439.8838,65.1591,440.84,441.02,436.12,443.22,167.87,18.78,8.05
80,2021-10-14 07:50:00,441.0,441.16,440.98,441.13,1749,441.081,1049,440.664,441.0484,440.2796,439.8978,68.9485,441.03,441.15,436.12,443.22,167.89,18.76,8.04
81,2021-10-14 07:51:00,441.14,441.22,441.11,441.2,964,441.172,583,440.69,441.14,440.24,439.9059,70.6664,441.15,441.22,436.12,443.22,167.97,18.78,8.04
82,2021-10-14 07:52:00,441.2,441.2,441.12,441.13,914,441.165,498,440.7065,441.194,440.219,439.913,66.6928,441.03,441.15,436.12,443.22,168.0,18.78,8.05
83,2021-10-14 07:53:00,441.13,441.16,441.06,441.12,891,441.115,530,440.727,441.2468,440.2072,439.9198,66.1208,441.03,441.15,436.12,443.22,167.97,18.78,8.05
84,2021-10-14 07:54:00,441.11,441.13,441.03,441.1,801,441.087,502,440.7585,441.2885,440.2285,439.9258,64.9215,441.03,441.15,436.12,443.22,167.96,18.81,8.06
85,2021-10-14 07:55:00,441.11,441.17,441.04,441.16,1146,441.108,680,440.797,441.3262,440.2678,439.9347,66.8633,441.15,441.22,436.12,443.22,168.01,18.79,8.05
86,2021-10-14 07:56:00,441.16,441.2,441.09,441.19,539,441.135,332,440.838,441.3554,440.3206,439.9389,67.8224,441.15,441.22,436.12,443.22,167.99,18.79,8.06
87,2021-10-14 07:57:00,441.19,441.2,441.1,441.12,1111,441.146,597,440.8705,441.3728,440.3682,439.947,63.2241,441.03,441.15,436.12,443.22,167.97,18.81,8.07
88,2021-10-14 07:58:00,441.12,441.16,441.08,441.11,1003,441.131,566,440.8925,441.3963,440.3887,439.9542,62.5714,441.03,441.15,436.12,443.22,167.97,18.81,8.07
89,2021-10-14 07:59:00,441.11,441.24,441.03,441.21,1267,441.153,803,440.9215,441.4283,440.4147,439.9639,66.3161,441.15,441.22,436.12,443.22,168.0,18.81,8.06
90,2021-10-14 08:00:00,441.21,441.21,441.11,441.16,535,441.155,385,440.9475,441.4471,440.4479,439.9678,62.9261,441.15,441.22,436.12,443.22,167.96,18.84,8.06
91,2021-10-14 08:01:00,441.16,441.18,441.05,441.09,865,441.117,635,440.967,441.4568,440.4772,439.9737,58.4234,441.03,441.15,436.12,443.22,168.02,18.83,8.07
92,2021-10-14 08:02:00,441.08,441.19,441.06,441.13,912,441.137,630,440.995,441.4539,440.5361,439.98,60.1769,441.03,441.15,436.12,443.22,168.02,18.82,8.06
93,2021-10-14 08:03:00,441.14,441.29,440.97,441.01,2480,441.109,1547,441.0225,441.4103,440.6347,439.9952,52.9603,440.84,441.02,436.12,443.22,168.03,18.81,8.07
94,2021-10-14 08:04:00,441.01,441.02,440.84,440.87,1382,440.906,902,441.039,441.3667,440.7113,440.0023,46.0255,440.84,441.02,436.12,443.22,168.03,18.82,8.07
95,2021-10-14 08:05:00,440.89,440.93,440.79,440.82,1398,440.877,787,441.0475,441.3414,440.7536,440.009,43.8187,440.79,440.83,436.12,443.22,167.96,18.84,8.08
96,2021-10-14 08:06:00,440.82,441.03,440.82,441.02,768,440.973,505,441.0635,441.3112,440.8158,440.0135,53.4362,441.02,441.03,436.12,443.22,167.99,18.81,8.07
97,2021-10-14 08:07:00,441.01,441.14,441.0,441.12,618,441.08,379,441.081,441.2897,440.8723,440.0175,57.3661,441.03,441.15,436.12,443.22,167.94,18.82,8.06
98,2021-10-14 08:08:00,441.12,441.15,440.99,441.05,593,441.053,364,441.0865,441.2856,440.8874,440.021,53.9346,441.03,441.15,436.12,443.22,167.96,18.82,8.07
99,2021-10-14 08:09:00,441.05,441.06,441.0,441.02,585,441.021,306,441.088,441.2846,440.8914,440.0244,52.4856,441.02,441.03,436.12,443.22,167.94,18.82,8.07
100,2021-10-14 08:10:00,441.03,441.04,440.89,440.96,1415,440.946,701,441.0795,441.2827,440.8763,440.0319,49.6146,440.84,441.02,436.12,443.22,167.93,18.82,8.07
101,2021-10-14 08:11:00,440.96,441.03,440.93,440.99,658,440.98,384,441.069,441.2679,440.8701,440.0355,51.0562,440.84,441.02,436.12,443.22,167.97,18.82,8.08
102,2021-10-14 08:12:00,440.99,441.03,440.94,440.97,750,440.989,436,441.061,441.2623,440.8597,440.0395,50.0285,440.84,441.02,436.12,443.22,167.97,18.82,8.06
103,2021-10-14 08:13:00,440.99,441.0,440.88,440.98,563,440.945,366,441.054,441.2563,440.8517,440.0425,50.5643,440.84,441.02,436.12,443.22,167.99,18.81,8.07
104,2021-10-14 08:14:00,440.98,440.99,440.84,440.9,583,440.909,368,441.044,441.2558,440.8322,440.0453,46.2885,440.84,441.02,436.12,443.22,168.06,18.82,8.06
105,2021-10-14 08:15:00,440.91,441.04,440.87,441.03,597,440.933,388,441.0375,441.2425,440.8325,440.0486,53.2123,441.03,441.15,436.12,443.22,168.1,18.8,8.06
106,2021-10-14 08:16:00,441.04,441.07,440.94,440.96,976,441.0,478,441.026,441.2211,440.8309,440.0535,49.5113,440.84,441.02,436.12,443.22,168.06,18.79,8.06
107,2021-10-14 08:17:00,440.97,441.04,440.93,441.02,522,440.98,376,441.021,441.2113,440.8307,440.0563,52.5572,441.02,441.03,436.12,443.22,168.01,18.78,8.07
108,2021-10-14 08:18:00,441.02,441.17,441.02,441.17,661,441.085,428,441.024,441.2215,440.8265,440.0604,59.1863,441.15,441.22,436.12,443.22,167.98,18.78,8.05
109,2021-10-14 08:19:00,441.16,441.23,441.02,441.09,1284,441.116,747,441.018,441.1992,440.8368,440.0677,54.7893,441.03,441.15,436.12,443.22,167.99,18.78,8.05
110,2021-10-14 08:20:00,441.09,441.15,440.99,441.01,1706,441.059,984,441.0105,441.1796,440.8414,440.0765,50.7305,440.84,441.02,436.12,443.22,168.02,18.79,8.06
111,2021-10-14 08:21:00,441.0,441.2,440.99,441.19,507,441.13,319,441.0155,441.199,440.832,440.0795,58.2285,441.15,441.22,436.12,443.22,168.01,18.77,8.05
112,2021-10-14 08:22:00,441.18,441.24,441.15,441.22,479,441.189,325,441.02,441.2183,440.8217,440.0825,59.3392,441.22,441.29,436.12,443.22,168.02,18.77,8.05
113,2021-10-14 08:23:00,441.21,441.26,441.13,441.26,705,441.204,513,441.0325,441.2565,440.8085,440.087,60.8345,441.22,441.29,436.12,443.22,168.0,18.78,8.05
114,2021-10-14 08:24:00,441.26,441.34,441.14,441.17,1471,441.258,937,441.0475,441.2661,440.8289,440.0955,55.8571,441.15,441.22,436.12,443.22,168.01,18.79,8.06
115,2021-10-14 08:25:00,441.16,441.22,441.1,441.17,834,441.156,523,441.065,441.263,440.867,440.1003,55.8571,441.15,441.22,436.12,443.22,167.98,18.78,8.06
116,2021-10-14 08:26:00,441.17,441.28,441.15,441.27,942,441.214,559,441.0775,441.2934,440.8616,440.1061,60.0673,441.22,441.29,436.12,443.22,168.0,18.77,8.05
117,2021-10-14 08:27:00,441.27,441.29,441.22,441.27,478,441.26,345,441.085,441.3161,440.8539,440.1091,60.0673,441.22,441.29,436.12,443.22,167.99,18.79,8.04
118,2021-10-14 08:28:00,441.26,441.26,441.13,441.17,621,441.18,415,441.091,441.3244,440.8576,440.1126,54.0848,441.15,441.22,436.12,443.22,168.02,18.79,8.04
119,2021-10-14 08:29:00,441.18,441.21,441.11,441.14,784,441.146,573,441.097,441.329,440.865,440.1168,52.3987,441.03,441.15,436.12,443.22,168.02,18.79,8.04
120,2021-10-14 08:30:00,441.14,441.29,441.13,441.14,769,441.212,593,441.106,441.3298,440.8822,440.1209,52.3987,441.03,441.15,436.12,443.22,168.01,18.82,8.05
121,2021-10-14 08:31:00,441.14,441.17,441.06,441.1,814,441.095,478,441.1115,441.329,440.894,440.1251,49.9889,441.03,441.15,436.12,443.22,168.03,18.85,8.05
122,2021-10-14 08:32:00,441.11,441.16,441.09,441.11,665,441.117,386,441.1185,441.3261,440.9109,440.1285,50.6006,441.03,441.15,436.12,443.22,168.01,18.85,8.05
123,2021-10-14 08:33:00,441.12,441.2,441.11,441.14,639,441.155,394,441.1265,441.3242,440.9288,440.1318,52.4783,441.03,441.15,436.12,443.22,168.05,18.85,8.05
124,2021-10-14 08:34:00,441.15,441.19,441.08,441.16,507,441.136,319,441.1395,441.308,440.971,440.1345,53.7408,441.15,441.22,436.12,443.22,168.01,18.85,8.05
125,2021-10-14 08:35:00,441.16,441.22,441.02,441.13,1845,441.103,1064,441.1445,441.3054,440.9836,440.1439,51.5295,441.03,441.15,436.12,443.22,168.03,18.85,8.05
126,2021-10-14 08:36:00,441.12,441.17,441.04,441.08,761,441.106,448,441.1505,441.2911,441.0099,440.1475,47.9855,441.03,441.15,436.12,443.22,168.01,18.86,8.05
127,2021-10-14 08:37:00,441.09,441.22,441.07,441.22,802,441.12,479,441.1605,441.2906,441.0304,440.1519,56.9197,441.22,441.29,436.12,443.22,168.03,18.84,8.04
128,2021-10-14 08:38:00,441.21,441.3,441.21,441.26,655,441.26,466,441.165,441.3022,441.0278,440.1555,59.0822,441.22,441.29,436.12,443.22,168.01,18.85,8.05
129,2021-10-14 08:39:00,441.27,441.37,441.27,441.36,766,441.316,472,441.1785,441.3353,441.0217,440.1602,63.9537,441.36,441.49,436.12,443.22,168.02,18.84,8.05
130,2021-10-14 08:40:00,441.37,441.49,441.34,441.36,2127,441.404,1050,441.196,441.3517,441.0403,440.1729,63.9537,441.36,441.49,436.12,443.22,168.01,18.85,8.04
131,2021-10-14 08:41:00,441.36,441.37,441.23,441.29,903,441.297,641,441.201,441.362,441.04,440.1779,58.3171,441.29,441.29,436.12,443.22,168.03,18.85,8.04
132,2021-10-14 08:42:00,441.3,441.33,441.23,441.32,686,441.291,401,441.206,441.375,441.037,440.1818,59.9464,441.29,441.36,436.12,443.22,168.08,18.85,8.04
133,2021-10-14 08:43:00,441.33,441.43,441.33,441.41,791,441.372,374,441.2135,441.4035,441.0235,440.1866,64.4374,441.36,441.49,436.12,443.22,168.11,18.84,8.04
134,2021-10-14 08:44:00,441.41,441.44,441.38,441.44,381,441.407,284,441.227,441.4397,441.0143,440.1889,65.8134,441.36,441.49,436.12,443.22,168.14,18.84,8.03
135,2021-10-14 08:45:00,441.46,441.54,441.41,441.5,792,441.489,478,441.2435,441.4852,441.0018,440.194,68.4433,441.49,441.59,436.12,443.22,168.12,18.81,8.03
136,2021-10-14 08:46:00,441.52,441.6,441.49,441.52,958,441.536,593,441.256,441.5261,440.9859,440.2002,69.2913,441.49,441.59,436.12,443.22,168.16,18.8,8.03
137,2021-10-14 08:47:00,441.54,441.59,441.46,441.58,694,441.522,412,441.2715,441.5763,440.9667,440.2048,71.7444,441.49,441.59,436.12,443.22,168.18,18.78,8.02
138,2021-10-14 08:48:00,441.59,441.6,441.46,441.51,915,441.537,417,441.2885,441.6064,440.9706,440.2106,65.2004,441.49,441.59,436.12,443.22,168.17,18.79,8.02
139,2021-10-14 08:49:00,441.52,441.57,441.48,441.56,367,441.53,187,441.3095,441.6406,440.9784,440.213,67.482,441.49,441.59,436.12,443.22,168.12,18.79,8.02
140,2021-10-14 08:50:00,441.57,441.6,441.53,441.53,1253,441.571,438,441.329,441.6638,440.9942,440.2209,64.7394,441.49,441.59,436.12,443.22,168.1,18.79,8.02
141,2021-10-14 08:51:00,441.54,441.56,441.47,441.47,259,441.526,184,441.3475,441.6704,441.0246,440.2225,59.5285,441.36,441.49,436.12,443.22,168.1,18.79,8.02
142,2021-10-14 08:52:00,441.48,441.48,441.4,441.45,814,441.444,358,441.3645,441.6709,441.0581,440.2273,57.8568,441.36,441.49,436.12,443.22,168.09,18.79,8.03
143,2021-10-14 08:53:00,441.45,441.45,441.39,441.43,422,441.427,253,441.379,441.6685,441.0895,440.2297,56.1584,441.36,441.49,436.12,443.22,168.06,18.79,8.03
144,2021-10-14 08:54:00,441.43,441.44,441.37,441.4,606,441.41,364,441.391,441.6626,441.1194,440.233,53.6159,441.36,441.49,436.12,443.22,168.09,18.78,8.03
145,2021-10-14 08:55:00,441.4,441.43,441.36,441.42,344,441.396,211,441.4055,441.6493,441.1617,440.235,55.0761,441.36,441.49,436.12,443.22,168.06,18.75,8.02
146,2021-10-14 08:56:00,441.43,441.52,441.41,441.52,754,441.465,459,441.4275,441.6249,441.2301,440.2396,61.5874,441.49,441.59,436.12,443.22,168.07,18.73,8.02
147,2021-10-14 08:57:00,441.52,441.57,441.5,441.5,658,441.539,404,441.4415,441.6165,441.2665,440.2435,59.723,441.49,441.59,436.12,443.22,168.08,18.73,8.02
148,2021-10-14 08:58:00,441.5,441.69,441.5,441.65,1148,441.625,709,441.461,441.6376,441.2844,440.251,67.6363,441.65,441.7,436.12,443.22,168.1,18.72,8.02
149,2021-10-14 08:59:00,441.66,441.77,441.62,441.75,1092,441.707,577,441.4805,441.6911,441.2699,440.2587,71.6371,441.7,441.76,436.12,443.22,168.12,18.72,8.01
150,2021-10-14 09:00:00,441.75,441.81,441.69,441.81,981,441.76,576,441.503,441.7502,441.2558,440.2657,73.7351,441.81,441.9,436.12,443.22,168.12,18.71,8.01
151,2021-10-14 09:01:00,441.81,441.88,441.78,441.8,1049,441.832,683,441.5285,441.7875,441.2695,440.2732,72.769,441.8,441.81,436.12,443.22,168.12,18.73,8.01
152,2021-10-14 09:02:00,441.81,441.85,441.75,441.84,627,441.811,351,441.5545,441.8285,441.2805,440.2777,74.2238,441.81,441.9,436.12,443.22,168.17,18.72,8.0
153,2021-10-14 09:03:00,441.84,441.88,441.82,441.87,678,441.851,383,441.5775,441.8754,441.2796,440.2826,75.2901,441.81,441.9,436.12,443.22,168.16,18.73,8.01
154,2021-10-14 09:04:00,441.88,441.88,441.81,441.87,658,441.847,397,441.599,441.9155,441.2825,440.2874,75.2901,441.81,441.9,436.12,443.22,168.13,18.72,8.0
155,2021-10-14 09:05:00,441.88,441.96,441.87,441.93,800,441.909,472,441.6205,441.9644,441.2766,440.2934,77.4535,441.93,441.98,436.12,443.22,168.15,18.73,7.99
156,2021-10-14 09:06:00,441.94,441.96,441.82,441.87,786,441.869,557,441.638,441.9951,441.2809,440.299,70.7799,441.81,441.9,436.12,443.22,168.13,18.73,7.99
157,2021-10-14 09:07:00,441.88,441.9,441.7,441.72,947,441.829,634,441.645,442.0027,441.2873,440.3051,57.4525,441.7,441.76,436.12,443.22,168.13,18.73,8.0
158,2021-10-14 09:08:00,441.73,441.85,441.72,441.84,654,441.804,341,441.6615,442.0232,441.2998,440.3097,63.3912,441.81,441.9,436.12,443.22,168.11,18.72,7.99
159,2021-10-14 09:09:00,441.85,441.86,441.8,441.83,648,441.824,406,441.675,442.0407,441.3093,440.3141,62.607,441.81,441.9,436.12,443.22,168.1,18.73,8.0
160,2021-10-14 09:10:00,441.83,441.92,441.8,441.9,526,441.873,271,441.6935,442.0654,441.3216,440.3178,65.7968,441.9,441.93,436.12,443.22,168.12,18.72,7.99
161,2021-10-14 09:11:00,441.91,441.93,441.84,441.87,799,441.902,477,441.7135,442.0781,441.3489,440.3234,63.3044,441.81,441.9,436.12,443.22,168.09,18.73,7.99
162,2021-10-14 09:12:00,441.89,441.9,441.83,441.88,721,441.872,319,441.735,442.0853,441.3847,440.3284,63.7967,441.81,441.9,436.12,443.22,168.09,18.72,8.0
163,2021-10-14 09:13:00,441.88,442.0,441.88,441.96,862,441.949,539,441.7615,442.0953,441.4277,440.3346,67.5476,441.93,441.98,436.12,443.22,168.08,18.72,7.98
164,2021-10-14 09:14:00,441.97,442.04,441.94,442.02,844,441.996,565,441.7925,442.1005,441.4845,440.3409,70.0536,442.02,442.02,436.12,443.22,168.08,18.72,7.98
165,2021-10-14 09:15:00,442.01,442.03,441.97,442.01,417,442.003,310,441.822,442.0923,441.5517,440.344,69.0959,441.98,442.02,436.12,443.22,168.09,18.71,7.98
166,2021-10-14 09:16:00,442.02,442.04,442.0,442.01,444,442.022,341,441.8465,442.0904,441.6026,440.3472,69.0959,441.98,442.02,436.12,443.22,168.1,18.71,7.98
167,2021-10-14 09:17:00,442.01,442.03,441.96,442.0,960,441.994,600,441.8715,442.0656,441.6774,440.3542,68.0175,441.98,442.02,436.12,443.22,168.08,18.73,7.98
168,2021-10-14 09:18:00,442.0,442.16,441.85,441.87,2091,442.024,1099,441.8825,442.048,441.717,440.368,55.8207,441.81,441.9,436.12,443.22,168.04,18.71,7.99
169,2021-10-14 09:19:00,441.87,441.92,441.86,441.88,435,441.889,288,441.889,442.043,441.735,440.3708,56.4674,441.81,441.9,436.12,443.22,168.07,18.71,7.98
170,2021-10-14 09:20:00,441.88,441.91,441.84,441.88,608,441.874,383,441.8925,442.0423,441.7427,440.3748,56.4674,441.81,441.9,436.12,443.22,168.09,18.71,7.98
171,2021-10-14 09:21:00,441.87,441.89,441.79,441.79,549,441.83,375,441.892,442.0431,441.7409,440.3782,48.9835,441.76,441.8,436.12,443.22,168.08,18.71,7.99
172,2021-10-14 09:22:00,441.79,441.85,441.78,441.8,575,441.804,417,441.89,442.0448,441.7352,440.3817,49.7799,441.8,441.81,436.12,443.22,168.04,18.71,7.99
173,2021-10-14 09:23:00,441.8,441.86,441.78,441.83,653,441.811,387,441.888,442.0448,441.7312,440.3857,52.1912,441.81,441.9,436.12,443.22,168.0,18.71,7.99
174,2021-10-14 09:24:00,441.82,441.91,441.78,441.87,408,441.855,306,441.888,442.0448,441.7312,440.3883,55.2748,441.81,441.9,436.12,443.22,167.99,18.71,7.98
175,2021-10-14 09:25:00,441.86,442.0,441.86,441.99,499,441.932,291,441.891,442.0531,441.7289,440.3918,62.9873,441.98,442.02,436.12,443.22,167.98,18.69,7.98
176,2021-10-14 09:26:00,441.99,442.06,441.98,442.03,663,442.028,486,441.899,442.0716,441.7264,440.3964,65.1449,442.02,442.06,436.12,443.22,167.97,18.67,7.97
177,2021-10-14 09:27:00,442.02,442.04,441.96,441.98,1162,441.994,548,441.912,442.067,441.757,440.4042,60.4048,441.98,442.02,436.12,443.22,167.99,18.66,7.98
178,2021-10-14 09:28:00,441.98,441.99,441.88,441.9,661,441.931,355,441.915,442.0666,441.7634,440.4084,53.6752,441.9,441.93,436.12,443.22,167.99,18.66,7.99
179,2021-10-14 09:29:00,441.9,441.94,441.86,441.89,627,441.906,445,441.918,442.0651,441.7709,440.4123,52.8821,441.81,441.9,436.12,443.22,168.0,18.64,7.99
180,2021-10-14 09:30:00,441.9,441.96,441.9,441.94,767,441.923,324,441.92,442.0671,441.7729,440.4172,56.3546,441.93,441.98,436.12,443.22,168.02,18.64,7.98
181,2021-10-14 09:31:00,441.95,441.98,441.83,441.86,1141,441.927,487,441.9195,442.0673,441.7717,440.4241,50.0047,441.81,441.9,436.12,443.22,168.01,18.65,7.99
