Date,Open,High,Low,Close,RSI,crossover,pct_change_closing1,pct_change_closing2,pct_change_closing3,pct_change_closing4,pct_change_closing5,pct_change_closing6,pct_change_closing7,pct_change_closing8,pct_change_closing9,pct_change_closing10,MACD,n_high,n_low,%K,%D,STCH
12474.0,80.05112134590436,80.52607803951739,79.86253270037975,80.2816162109375,52.65533861034023,0.06729899174507739,0.0006963060332965121,0.010614224219855917,0.004698521440181791,0.006525718942869352,0.00913551234895471,0.01252828179002452,0.00017448039813472427,-0.00382792507454377,-0.020531857307725665,-0.033234524462988135,-0.034828488868955815,81.44110772809549,78.94757767131865,53.499998365499515,50.119164479113124,3.380833886386391
12475.0,80.45625999520728,80.84041290570264,80.06511560725252,80.33751678466797,53.22979188296439,0.06826563329178807,0.009911017085566742,0.003999430579243235,0.005825356678571314,0.008433334134219761,0.011823742813271032,-0.0005214625376507298,-0.004521083050435193,-0.021213392327957492,-0.03390722069394314,-0.021213392327957492,-0.030801672636109417,81.44110772809549,78.94757767131865,55.7418231062338,54.65080690882573,1.0910161974080737
12478.0,80.6238612002838,81.25946194220913,80.4981372153394,81.13374328613281,60.56867698821922,0.0740365026748385,-0.0058535716576133545,-0.004045564745680075,-0.0014631813361253299,0.0018939547102121423,-0.010330097846960595,-0.014290467072683777,-0.030818962153065677,-0.04338821642520729,-0.030818962153065677,-0.04269931755191336,0.022496721727582825,81.44110772809549,78.94757767131865,87.6735216755326,65.6384477157553,22.035073959777293
12479.0,80.98011468739817,81.69953350332838,80.48420468155183,80.65882110595703,55.0227565148527,0.0800664756488845,0.001818652524807396,0.004416241105254848,0.007793144095224802,-0.004502884144352182,-0.008486572173415086,-0.02511238765609103,-0.03775565017135174,-0.02511238765609103,-0.037062695035514626,-0.0319537825598345,0.022710583003997364,81.69953350332838,78.94757767131865,62.18280884939463,68.53271787705368,-6.349909027659052
12480.0,80.4981848121701,80.9312355338917,80.26768981534065,80.80551147460938,56.352146111086356,0.0869681505443767,0.002592873045337063,0.005963645770978854,-0.006310060861043132,-0.010286517097930936,-0.02688215088931145,-0.039502461444916315,-0.02688215088931145,-0.038810764265900244,-0.033711126259755586,-0.022906261152979668,0.029258975051526387,81.69953350332838,78.94757767131865,67.51321302761929,72.45651451751552,-4.943301489896228
12481.0,80.8264465249028,81.09186155565811,80.68675019644996,81.01502990722656,58.250244400069406,0.09554456049738252,0.003362055342966075,-0.008879909428577748,-0.01284608188381331,-0.029398796587411624,-0.04198646890675617,-0.029398796587411624,-0.04129656057246378,-0.036210111084094,-0.025433189167666903,-0.025174685430616406,0.04337730387608771,81.69953350332838,78.94757767131865,75.12665035754105,68.274224078185,6.852426279356052
12482.0,80.61688073075824,81.68553201359953,80.51909599434586,81.28740692138672,60.64618238593453,0.10671797620727719,-0.012200944520828427,-0.016153827165847123,-0.03265107720181781,-0.045196570877121145,-0.03265107720181781,-0.044508974280639824,-0.03943956841534513,-0.028698757698974786,-0.028441120153610222,-0.04236668758739848,0.06541283846713905,81.69953350332838,78.94757767131865,85.02422978058149,75.88803105524728,9.13619872533421
12485.0,81.259504617496,81.45507950812868,80.26070368833707,80.29562377929688,49.505620521206,0.11307839904875633,-0.004001707253203701,-0.02070272548607499,-0.0334031766615599,-0.02070272548607499,-0.03270708711514114,-0.027575065741790472,-0.01670158833077995,-0.01644076853758869,-0.030538339654452296,-0.04284618340353774,0.010430748161831677,81.69953350332838,78.94757767131865,48.98501975570425,69.71196663127559,-20.726946875571336
12486.0,80.39338245675961,80.4702140923435,79.79270166703236,79.97430419921875,46.52378412834244,0.11376329491013437,-0.016768119337647325,-0.029519598198579078,-0.016768119337647325,-0.02882071191384561,-0.023668071180700023,-0.012750906472492107,-0.012489038761381965,-0.026643250891590364,-0.039000544913794455,-0.04066590907876755,-0.04717860090431064,81.69953350332838,78.94757767131865,37.30897552778987,57.10607502135853,-19.79709949356866
12487.0,80.12800199330131,80.16292208796793,78.61931322149712,78.63328552246094,36.612301006014796,0.10173852816553666,-0.012968943655836007,0.0,-0.012258138505516158,-0.0070176242031578795,0.004085722751838494,0.0043520563769583465,-0.010043542879519585,-0.022611579235175205,-0.024305344660937367,-0.023503336010576525,-0.16838197216264397,81.69953350332838,78.61931322149712,0.4536136927034254,28.915869658732515,-28.46225596602909
12488.0,78.50752993639212,79.11519156254776,77.59952257769312,77.61349487304688,31.17342650535227,0.07439818012733455,0.01313934710815623,0.0007201446659161892,0.006029515904718341,0.01727875358941877,0.017548586664485777,0.002963838632547011,-0.009769333515253553,-0.011485353912864649,-0.010672807392462902,0.0024220098858187544,-0.30220736467711773,81.69953350332838,77.59952257769312,0.34078678343004665,12.701125334641114,-12.360338551211068
12489.0,78.03959062441393,78.72408416323988,77.93481968267118,78.63328552246094,40.6657429095815,0.04357839083437137,-0.012258138505516158,-0.0070176242031578795,0.004085722751838494,0.0043520563769583465,-0.010043542879519585,-0.022611579235175205,-0.024305344660937367,-0.023503336010576525,-0.010578344679760265,-0.01031084675463989,-0.3060785420023888,81.69953350332838,77.59952257769312,25.213663171096137,8.669354549076536,16.5443086220196
12492.0,78.41674594276536,78.4726244806504,77.45985129361998,77.66938781738281,35.659661807342545,0.004737883612669823,0.005305550474927978,0.016546692910864413,0.01681633180691855,0.002242079345149861,-0.010481929675425494,-0.012196715179402684,-0.011384753388953284,0.0017006405127086843,0.001971458158035233,0.016049751863455253,-0.35419074298183073,81.69953350332838,77.45985129361998,4.942269571125405,10.165573175217196,-5.22330360409179
12493.0,78.07448052702438,78.27005003391771,77.41792118628014,78.08146667480469,39.11065830872638,-0.03603897808803243,0.011181816742806161,0.01145003260605959,-0.0030473035072081656,-0.015704160931862998,-0.017409896569318795,-0.016602219947951413,-0.003585884869049094,-0.0033164964774317074,0.010687498326704237,0.014098578758827918,-0.3388913573843773,81.69953350332838,77.41792118628014,15.49756118466135,15.217831308960962,0.2797298757003883
12494.0,78.35387842860813,79.10822262492589,78.29799989653938,78.95455932617188,45.75000797743871,-0.07129456285342363,0.00026524988761900126,-0.014071772271230909,-0.02658866806097593,-0.028275541389998327,-0.027476796191069575,-0.014604397910777833,-0.014337988460808582,-0.0004888521608250596,0.0028845079764361348,0.004038369145128229,-0.2544556116097004,81.69953350332838,77.41792118628014,35.889240456760895,18.77635707084922,17.112883385911676
12495.0,78.717067834123,79.11519299701465,78.17925168837687,78.97550201416016,45.902384885149495,-0.10155994799592583,-0.014333220273783143,-0.026846796838750686,-0.02853322284346471,-0.027734689455427453,-0.01486570467190329,-0.014599365868271708,-0.0007539020760032322,0.002618563515139005,0.0037721187034469583,0.009806909680618592,-0.18491506006199687,81.69953350332838,77.41792118628014,36.37837133638054,29.255057659267596,7.123313677112943
12496.0,78.78976718838834,78.90191067880721,77.82951281658784,77.8435287475586,39.45211100953985,-0.13510232167359293,-0.012695544602247089,-0.014406494021869998,-0.013596348641644163,-0.000540227599298948,-0.00027001579028818057,0.013776783875735,0.017198290677535866,0.018368620460414764,0.024491167249348633,0.03223469086426323,-0.20151090228399687,81.69953350332838,77.41792118628014,9.940357271110184,27.402656354750537,-17.462299083640353
12499.0,77.4790761260928,77.5001027018625,76.46975770872882,76.85526275634766,34.848024909063554,-0.17673910048556574,-0.0017329501657455948,-0.0009123872929693855,0.012311619720232425,0.012585306127230078,0.026812730696446962,0.030278233949364353,0.0314636127618273,0.03766488811864477,0.04550798410851842,0.051254108150107225,-0.26159503921221383,81.68553201359953,76.46975770872882,7.391137443559142,17.90328868368329,-10.512151240124147
12500.0,77.27579933869751,77.38093755016524,76.65198605755432,76.72207641601562,34.267624502243066,-0.22385260550981317,0.0008219873358661367,0.014068950676384473,0.01434311219162554,0.02859523497938965,0.03206675420211935,0.03325419078300218,0.03946623129645688,0.04732294257544356,0.053079041649877645,0.049698611272980475,-0.29062167330517075,81.68553201359953,76.46975770872882,4.837607851458956,7.389700855376096,-2.5520930039171397
12501.0,76.80616755838307,77.1986777390632,76.29449791781062,76.78514099121094,34.82118674581387,-0.2730849966129294,0.013236083447548008,0.013510019790584193,0.02775043713563341,0.031219105157177074,0.03240556648187631,0.03861250497049884,0.0464627634364434,0.0522141349563241,0.048836480968230234,0.04637194812359069,-0.28547378165021886,81.68553201359953,76.29449791781062,9.101093865898124,7.1099463869720765,1.991147478926047
12502.0,77.15663574990997,78.01175192209813,76.95336999196763,77.80147552490234,43.13279236688601,-0.31539530865120435,0.0002703578637903714,0.014324750100391359,0.017748106293689725,0.018919068662758276,0.02504492480825138,0.03279263394947529,0.03846887427869028,0.035135343186310175,0.03270300497323153,0.03036049186107115,-0.1976897060815026,81.45507950812868,76.29449791781062,29.201701023757057,14.380134247038049,14.821566776719008
12503.0,77.77344598111684,78.35520610282175,77.6613024797631,77.822509765625,43.2939617806527,-0.3514028758956326,0.014050593548144308,0.017473024460332276,0.018643670336082607,0.024767870755832755,0.03251348580911717,0.03818819193690581,0.03485556184727745,0.03242388105822225,0.030082001091727095,0.03413470437098631,-0.12577982232781826,80.4702140923435,76.29449791781062,36.59280908825935,24.96520132597151,11.627607762287841
12506.0,78.24308493044799,79.02110046538905,78.20804241343329,78.91596221923828,51.059118991822096,-0.3742037165206703,0.0033750100182015075,0.004529435530299608,0.010568779581489052,0.018207072091316112,0.023803150002905227,0.020516696535166856,0.01811870889576661,0.01580927780682928,0.01980582719503987,0.0055062645541867905,0.0011366932385014072,80.16292208796793,76.29449791781062,67.76568923466998,44.52006644889547,23.245622785774508
12507.0,78.71269299544477,79.25239475614086,78.65661855737036,79.18230438232422,52.75615434948479,-0.3849840201357284,0.0011505424199045322,0.007169572185335982,0.014782172094205848,0.02035942671557378,0.017084027752150677,0.014694106122194128,0.012392443168783185,0.0163755495331106,0.002124085725382807,0.0037177522210882774,0.1030902892890434,79.25239475614086,76.29449791781062,97.63039829826496,67.32963220706476,30.300766091200202
12508.0,79.19630598091558,79.48368341335753,78.76874782621773,79.27340698242188,53.351991730705606,-0.3861046055859273,0.006012112574880657,0.013615963930211805,0.019186809057945453,0.015915174249152342,0.013527999165393378,0.011228981329526766,0.01520751022758815,0.0009724244898525747,0.002564259511839806,-0.001237569924288695,0.17263469188324132,79.48368341335753,76.29449791781062,93.40657885126903,86.26755546140133,7.1390233898677025
12509.0,79.25235924645344,79.81309268085063,79.23834331699116,79.75000762939453,56.44664940002351,-0.3767498391811015,0.007558409347447226,0.013095962084735069,0.009843879164560754,0.007470970276168831,0.005185691791814939,0.009140444272755177,-0.00500956998631874,-0.003427248061870891,-0.007206357069214575,0.00043968268227101426,0.24242812276338166,79.81309268085063,76.29449791781062,98.20709528364118,96.41469081105839,1.7924044725827883
12510.0,80.47194494438189,80.49297151146934,79.83411590334508,80.35279083251953,60.05594809264656,-0.35569630415960757,0.0054960116315978524,0.00226832488906914,-8.678312886600814e-05,-0.0023549181204977065,0.0015701669606753565,-0.012473698018068968,-0.010903246211237505,-0.01465400544492923,-0.007065324053805111,-0.007065324053805111,0.3162190859920057,80.49297151146934,76.29449791781062,96.66115134887285,96.09160849459437,0.5695428542784811
12513.0,80.2266716813156,80.87151172707617,80.21265574447435,80.7944107055664,62.50737660138399,-0.323510948005807,-0.003210044301708681,-0.005552279368472801,-0.0078080168009379,-0.0039043861193960305,-0.017871487745145465,-0.01630961998170899,-0.02003987767572546,-0.012492675793929764,-0.012492675793929764,-0.029062449686658498,0.37764158634517103,80.87151172707617,76.29449791781062,98.31547326001767,97.7279066308439,0.5875666291737645
12514.0,80.48599327898914,80.73131222339892,80.33880191234327,80.5350570678711,60.171828880791,-0.28589964805105916,-0.0023497779581088674,-0.004612779726505312,-0.0006965778634887565,-0.014708658890092763,-0.013141761316027178,-0.01688403186429266,-0.009312525110386272,-0.009312525110386272,-0.025935660002552097,-0.019408214806310498,0.38249669140259984,80.87151172707617,76.29449791781062,92.64903552346802,95.8752200441195,-3.2261845206514863
12515.0,80.57010996509388,80.59114188951413,79.98134442258936,80.34581756591797,58.45555191274833,-0.24656965451772986,-0.002268331844566429,0.0016570938973345939,-0.012387989957731826,-0.010817401850350294,-0.0145684866149145,-0.006979146597117625,-0.006979146597117625,-0.023641434165343034,-0.01709861479636432,-0.0033152323212218837,0.3552446693642701,80.87151172707617,76.29449791781062,88.51447290602441,93.15966056317002,-4.6451876571456125
12516.0,80.89251806826375,80.89251806826375,79.72198717900201,80.16356658935547,56.775968920648786,-0.20817107524455455,0.003934350153642185,-0.01014266504327177,-0.008568506221306005,-0.01232811903533948,-0.004721524737468119,-0.004721524737468119,-0.021421693831058075,-0.01486399943505401,-0.0010492805932389437,-8.755901549029055e-05,0.30893343501169457,80.89251806826375,76.29449791781062,84.14640529932329,88.43663790960524,-4.290232610281947
12520.0,80.31074024030866,80.66119729632584,80.30372960187422,80.47895812988281,58.972875751799315,-0.16898216584557763,-0.014021848335759923,-0.012453858534708817,-0.016198737682890263,-0.008621953108572944,-0.008621953108572944,-0.025256675380038396,-0.018724680140508543,-0.004964100238345814,-0.004006147581778641,-0.005399610827585777,0.2841582281171091,80.89251806826375,76.29449791781062,91.00569538956489,87.88885786497087,3.1168375245940183
12521.0,80.78737060561855,80.81540781477504,79.21731897815998,79.35049438476562,49.3148874978141,-0.13831276650547913,0.0015902885864200744,-0.002207847449211764,0.005476688523039286,0.005476688523039286,-0.011394600402975685,-0.004769711982776426,0.009186560657683307,0.010158136604828005,0.008744856560584546,0.009628264754782068,0.1813890179937077,80.89251806826375,76.29449791781062,66.46331175068552,80.53847081319124,-14.075159062505719
12522.0,78.92997218578924,79.65191317291881,78.88791903238054,79.4766845703125,50.29517965168038,-0.11345258301885264,-0.0037921054935468046,0.0038802292523265614,0.0038802292523265614,-0.012964272055514536,-0.006349902391897699,0.007584210987093609,0.008554244301330227,0.007143208211675134,0.008025213762512085,-0.0050271820517822086,0.11477766994554384,80.89251806826375,76.95336999196763,64.0573679758054,73.84212503868527,-9.784757062879862
12523.0,79.51874720287927,79.75005026930506,78.75475297126786,79.17530059814453,47.91178102943299,-0.09547421062934607,0.007701539797247303,0.007701539797247303,-0.009207080783586674,-0.0025675332553132257,0.011419620887743065,0.012393346672878724,0.01097693941748945,0.011862302357996679,-0.0012397779269228693,-0.01000369543630475,0.04677286090556354,80.89251806826375,77.6613024797631,46.85537306051306,59.125350929001335,-12.269977868488276
12524.0,79.46965769785815,79.93927432106761,79.18929626899167,79.78507232666016,52.78669075456973,-0.07829578103831651,0.0,-0.016779393414677157,-0.010190589819508156,0.003689664988746344,0.004655948899884965,0.0032503667910452894,0.004128963186447621,-0.00887298209941123,-0.017569919797001066,-0.02521288606771599,0.039500805354828805,80.89251806826375,78.20804241343329,58.74629223733683,56.553011091218444,2.1932811461183874
12527.0,79.58881718743304,79.89721582869646,79.39255670065442,79.78507232666016,52.78669075456973,-0.062065506069674155,-0.016779393414677157,-0.010190589819508156,0.003689664988746344,0.004655948899884965,0.0032503667910452894,0.004128963186447621,-0.00887298209941123,-0.017569919797001066,-0.02521288606771599,-0.014758851203656942,0.031671838769144034,80.89251806826375,78.65661855737036,50.46978917397318,52.023818157274356,-1.5540289833011727
12528.0,79.96030466500936,80.12852259977397,78.34819963523066,78.44632720947266,42.628297158181134,-0.0567632587975584,0.006701246445649289,0.020818378160839757,0.0218011524280457,0.02037158301155295,0.021265173310126784,0.008041340124801177,-0.0008040173049965738,-0.00857741649895638,0.0020550242717525258,0.0012506179418110275,-0.06160355385223833,80.89251806826375,78.34819963523066,3.8567332204963467,37.69093821060213,-33.83420499010578
12529.0,78.64258479389217,79.16827053542234,78.41128713175834,78.97201538085938,46.94582506157766,-0.055427916392991085,0.014023159070313929,0.014999391364329373,0.013579338074894975,0.01446698006573266,0.0013311731597465126,-0.007455303921739098,-0.015176958406031504,-0.004615293951707122,-0.005414345639366935,0.0009761356851789582,-0.08442127694788845,80.89251806826375,78.34819963523066,24.51799026134727,26.281504218605605,-1.7635139572583363
12530.0,78.83883665355852,80.37383521422214,78.81079944204417,80.07945251464844,54.682873822296244,-0.04868596008985649,0.0009627317534941504,-0.00043768329297899644,0.0004376832929788854,-0.012516465523532694,-0.02118143239622361,-0.028796302347884106,-0.01838069757608818,-0.019168698994509792,-0.012866593103353696,-0.021356543822539487,-0.024563082151856708,80.89251806826375,78.34819963523066,68.04387599212349,32.13953315798904,35.90434283413445
12531.0,80.19860068675416,80.30373888522365,79.75702667024336,80.15654754638672,55.172977157919846,-0.03766724974107457,-0.0013990681191694554,-0.0005245434658645021,-0.013466232907007325,-0.02212286576436817,-0.029730411689999903,-0.01932482470720609,-0.02011206822129885,-0.013816023732093896,-0.02229780876749987,-0.03847470641128037,0.018278869144797344,80.89251806826375,78.34819963523066,71.07396179967613,54.54527601771563,16.528685781960498
12534.0,80.25467948458427,80.56308345757549,79.62385560689826,80.04440307617188,54.25381583476515,-0.024697540658634203,0.0008757498870521907,-0.012084071226640791,-0.02075283227121172,-0.028371036583622278,-0.017950871079475128,-0.01873921754397334,-0.012434352118556036,-0.020928020374433642,-0.03712758230886104,-0.047022374132399514,0.03609103863859944,80.89251806826375,78.34819963523066,66.66631892137666,68.5947189043921,-1.9283999830154386
12535.0,80.0654381688907,80.68925143167759,79.87618832430732,80.114501953125,54.761150749548314,-0.01012272809243638,-0.012948481482497276,-0.021609657503146473,-0.029221196011567918,-0.018810147981557113,-0.019597804655811846,-0.01329845588436962,-0.021784692319647525,-0.03797007990272716,-0.04785621394549422,-0.039807850244858334,0.04882936833283555,80.89251806826375,78.34819963523066,69.42143306287034,69.05390459464104,0.3675284682292954
12536.0,79.82711879747897,79.9112304276376,78.85284847523351,79.07714080810547,46.536182473985576,-0.0025430693224644564,-0.008774796308158028,-0.01648618559800341,-0.005938561857301794,-0.006736551282856551,-0.00035456548650869557,-0.008952127291614653,-0.025349840358698694,-0.035365664109839434,-0.027211719204588536,-0.021006967911292862,-0.01306705413571499,80.89251806826375,78.34819963523066,28.649761893437088,54.912504625894705,-26.262742732457617
12537.0,79.00706836418503,79.42761591519574,77.91364366204671,78.38325500488281,41.99280085922308,-0.00533669274375446,-0.007779654170539718,0.00286134214534961,0.0020562885383765828,0.008494770704263743,-0.00017890080154958632,-0.016721774213172225,-0.026826262793402722,-0.01860013529494786,-0.012340456596115379,-0.016453812348827368,-0.0965488042476615,80.81540781477504,77.91364366204671,16.183649604829505,38.08494818704565,-21.901298582216143
12538.0,78.62156616181767,78.76875754260847,77.73140723582978,77.7734603881836,38.44088920521077,-0.020024876187324632,0.010724428662056695,0.009913062910127834,0.016402026972344164,0.00766034822903805,-0.00901223209160984,-0.019195946447702172,-0.010905320748449854,-0.004596562089001499,-0.008742169231609864,-0.008291312382877503,-0.18359701093501202,80.81540781477504,77.73140723582978,1.3635909357772618,15.399000811347955,-14.035409875570693
12541.0,78.06082404185881,78.70566388574646,78.0468027618539,78.60753631591797,45.26099199131016,-0.03649459393786564,-0.0008027566455506285,0.0056173553832108425,-0.0030315685919205526,-0.019527242237325715,-0.029602900910751684,-0.02140024402016183,-0.015158425300296097,-0.01926004491593769,-0.018813971944960706,-0.02719521331479291,-0.17575449294850662,80.68925143167759,77.73140723582978,29.620528400991873,15.72258964719955,13.897938753792323
12542.0,78.6776089861007,79.38553373576187,78.26407222729632,78.54443359375,44.856092518226774,-0.054281370023646726,0.006425269956918722,-0.002230602577412477,-0.018739528873112477,-0.028823282346651435,-0.02061403542854301,-0.01436720202164632,-0.018472116884973744,-0.018025685538266445,-0.02641366041067017,-0.021505926774380013,-0.16570269025021972,80.68925143167759,77.73140723582978,27.487125896000176,19.490415077589773,7.996710818410403
12543.0,78.78976795110161,79.17526755336502,78.61453940074071,79.04910278320312,48.800925614824706,-0.0687092453139896,-0.008600611285030424,-0.025004140477423054,-0.035023516753587725,-0.026866679715443986,-0.020659727651169857,-0.02473843571411749,-0.024294854496481277,-0.0326292784450799,-0.02775287700446405,-0.031122395601094976,-0.11818153587254768,80.68925143167759,77.73140723582978,44.549187182445685,33.88561382647925,10.663573355966435
12544.0,78.51642355030842,78.91594451802426,77.80149326244135,78.36923217773438,44.21234081530574,-0.08551917958010327,-0.016545833474493565,-0.02665213007928724,-0.01842453065670091,-0.01216373189595188,-0.016277823662978586,-0.015830394279134463,-0.024237121218316338,-0.019318415905277386,-0.02271716582885608,-0.019586815124437162,-0.12499165798674003,80.68925143167759,77.73140723582978,21.563845140997234,31.20005273981437,-9.636207598817137
12545.0,77.9557015668642,78.66362661856094,77.07254791259766,77.07254791259766,37.05584967206898,-0.11342615134726935,-0.010276327000066199,-0.001910304766763793,0.0044558269492349645,0.00027251886324486385,0.0007274758902966472,-0.00782068753747378,-0.002819228923071404,-0.006275160108544231,-0.003092143745434761,-0.001364871081155461,-0.20457729927892365,80.68925143167759,77.07254791259766,0.0,22.037677441147647,-22.037677441147647
12548.0,76.70808347409715,76.92536525471577,75.9510945417086,76.28052520751953,33.49002359411502,-0.15450630982292635,0.008452886862799103,0.014885118292307542,0.010658374808128812,0.011118055665991555,0.002481136431898401,0.00753452532300436,0.004042711112884678,0.00725877681884235,0.009003983800750515,0.013231127355301853,-0.29293262044189966,80.68925143167759,75.9510945417086,6.952717553704475,9.50552089823391,-2.5528033445294342
12549.0,76.72205014371501,77.13559220786311,76.63093324367208,76.9253158569336,38.66466110666535,-0.19892807457259665,0.0063783162439234875,0.002187001469340366,0.0026428292664057995,-0.005921695012920614,-0.0009106638017090107,-0.004373209504743514,-0.0011841009724028462,0.0005464776244190617,0.004738189115970792,0.019134452835559257,-0.28979115079348255,80.68925143167759,75.9510945417086,20.561187352987172,9.17130163556389,11.389885717423283
12550.0,76.7991672889242,77.47905490621656,75.74078536878191,77.41596984863281,42.34088855294931,-0.24076662056791998,-0.004164750677683626,-0.0037118118675881773,-0.012222055124111786,-0.0072427832833649175,-0.010683383748563369,-0.0075144874390291605,-0.005794877061014447,-0.001629732180711163,0.012675289586171923,0.016206753755223513,-0.23864209503452033,80.68925143167759,75.74078536878191,33.85260116082592,20.455502022505865,13.397099138320055
